Ensembl.id,Gene.name,G19.Scr.1,G19.Scr.2,G19.Scr.3,G19.Scr.4,G19.shMETTL7B.1,G19.shMETTL7B.2,G19.shMETTL7B.3,G19.shMETTL7B.4
ENSG00000011422,PLAUR,3.67757432,3.429842625,3.350293632,3.311092235,3.359246568,3.448312282,3.165184744,3.136006475
ENSG00000011426,ANLN,7.419477466,7.467532612,7.600701292,7.49140119,7.753527575,7.740049516,7.787638325,7.790608378
ENSG00000011451,WIZ,6.610940941,6.604953853,6.513640394,6.455304242,6.522248064,6.584249682,6.537305365,6.595490979
ENSG00000011454,RABGAP1,6.163300198,6.145933298,6.199200554,6.148849073,6.144681852,6.088141903,6.165049693,6.147240363
ENSG00000011478,QPCTL,2.553561442,2.401786302,2.712433756,2.685763642,2.497800294,2.793341041,2.775387066,2.595583942
ENSG00000011485,PPP5C,6.737916216,6.803356959,6.822288792,6.851448268,6.9533185,6.876686672,6.928217015,6.892567784
ENSG00000011523,CEP68,4.930658031,4.970948018,5.010653089,4.985494829,5.126854464,5.154155559,5.1748893,5.176593904
ENSG00000011566,MAP4K3,4.817502583,4.865091596,4.715500643,4.895275502,4.751637726,4.956359693,4.771311139,4.749863317
ENSG00000011638,TMEM159,2.593318674,2.470654066,1.523888298,1.899647513,1.948279467,1.495624468,1.214997489,1.548466279
ENSG00000012048,BRCA1,5.055776634,5.182325717,5.201992709,5.223501368,5.258555283,5.373503998,5.325196282,5.433447436
ENSG00000012061,ERCC1,5.699414813,5.855336885,5.923318383,5.843809507,5.524777534,5.517508007,5.508215065,5.597958968
ENSG00000012171,SEMA3B,1.846854447,2.277169189,1.918400416,2.144593665,1.815493646,2.422635552,2.085841304,2.181618299
ENSG00000012174,MBTPS2,5.329598109,5.407526429,5.494285011,5.461185537,5.677319261,5.650387732,5.624549858,5.685273848
ENSG00000012211,PRICKLE3,2.004099583,1.79052915,2.110394866,1.852908859,1.504323986,1.229527486,1.562448957,1.543641513
ENSG00000012232,EXTL3,9.86919598,9.886918206,9.736429349,9.736429349,9.989666902,9.92321072,9.960703842,10.00940083
ENSG00000012660,ELOVL5,6.639898543,6.666318733,6.833787215,6.83126643,6.942050964,7.017685019,6.999042607,7.038837115
ENSG00000012822,CALCOCO1,5.298809599,5.294725894,5.133476719,5.147860828,5.256227692,5.341331257,5.471131405,5.301834547
ENSG00000012963,UBR7,6.562605728,6.610438925,6.46704118,6.512633949,6.66683404,6.594962649,6.63117555,6.635559112
ENSG00000012983,MAP4K5,5.50471347,5.559722029,5.551748262,5.647028127,5.307392209,5.457715365,5.433794546,5.28458231
ENSG00000013016,EHD3,3.296542102,3.594454879,3.534677096,3.554559942,2.827120547,3.009793628,2.688815203,2.757493988
ENSG00000013275,PSMC4,6.599204102,6.530789825,6.400054986,6.484261422,6.606120526,6.547508559,6.5690601,6.514117721
ENSG00000013288,MAN2B2,3.864891959,3.73073274,3.799303498,3.615781601,3.199825574,3.306987852,3.278825685,3.271941731
ENSG00000013293,SLC7A14,0.369358657,0.797676924,-0.569358449,-0.817190711,-1.330573389,-3.388929082,-1.330573389,-3.813111403
ENSG00000013297,CLDN11,0.17405221,0.348240713,-0.713266088,-1.095044936,-2.027992027,-0.944931167,-1.330573389,-0.713266088
ENSG00000013306,SLC25A39,6.710184687,6.728646934,6.67017086,6.70181631,6.674493276,6.655412227,6.670796414,6.647644052
ENSG00000013364,MVP,5.554436114,5.610003484,5.434839779,5.341992711,4.03972646,4.093463957,4.000141124,3.987661408
ENSG00000013374,NUB1,5.341331257,5.50647341,5.58559549,5.639147687,5.540503256,5.374508794,5.458416404,5.564286811
ENSG00000013375,PGM3,5.890089502,5.911595268,6.006868341,5.952244438,5.876237399,5.755968762,5.782220908,5.752320882
ENSG00000013392,RWDD2A,3.265835625,3.451694745,3.42506817,3.138693732,3.215083709,3.332488417,3.164572683,3.254300968
ENSG00000013441,CLK1,5.128620297,5.323832219,5.250330164,5.188180809,5.703435527,5.54365495,5.722365313,5.587628009
ENSG00000013503,POLR3B,3.794919587,3.626598935,3.373644268,3.715857165,3.962227703,3.82382624,3.742628462,4.01092502
ENSG00000013523,ANGEL1,3.939011366,4.163453435,4.109480663,4.090408822,4.244545256,4.142682579,4.034384346,4.310064567
ENSG00000013561,RNF14,5.779258634,5.760418323,6.015827469,5.925639338,5.758153947,5.861807912,5.805794174,5.87810719
ENSG00000013563,DNASE1L1,3.036178836,2.98087962,3.04641622,2.866633546,2.432559852,2.52078205,2.693229892,2.388934128
ENSG00000013573,DDX11,5.247324028,5.186105383,5.163622513,5.1622613,5.459821131,5.395956859,5.531878224,5.576756203
ENSG00000013583,HEBP1,2.290765608,2.350834682,2.524891406,2.645265037,2.048212712,2.038915576,2.261498557,2.026209498
ENSG00000013619,MAMLD1,5.109283717,5.210623387,5.350542137,5.315310242,4.885956328,4.870954485,4.8074837,4.921922884
ENSG00000013810,TACC3,5.925639338,6.040753269,5.859167299,5.758545359,6.112953863,6.091547369,6.052443105,6.049621278
ENSG00000014123,UFL1,5.317380364,5.255188065,5.430968075,5.376253865,5.213738613,5.581356175,5.443985859,5.345652729
ENSG00000014138,POLA2,5.101309896,5.096758067,5.087365379,5.208908239,5.370443848,5.37925417,5.343000641,5.32241312
ENSG00000014164,ZC3H3,3.640361949,3.436821096,3.705542416,3.58466621,3.832557597,3.73073274,3.744320286,3.634763375
ENSG00000014216,CAPN1,6.962926272,6.93510452,6.896294922,6.967016288,6.819858925,6.740277057,6.782176962,6.824746764
ENSG00000014641,MDH1,6.822288792,6.898869714,6.946672289,7.023904149,6.898869714,6.817979866,6.769889206,6.851448268
ENSG00000014824,SLC30A9,6.380821566,6.429263023,6.41616983,6.446549329,6.285412391,6.297441551,6.278730539,6.253951779
ENSG00000014914,MTMR11,4.78134499,4.654974245,5.01275688,4.914062052,4.727399857,4.669916875,4.561038267,4.773535551
ENSG00000014919,COX15,4.862615144,5.01275688,4.876470081,4.888443155,4.958175731,5.025908649,4.911197461,5.002178492
ENSG00000015133,CCDC88C,3.572575552,3.263434469,2.22922014,2.377051841,2.484472422,2.32572359,2.512494849,2.361359045
ENSG00000015153,YAF2,4.166889727,3.885074797,4.050159964,4.008294323,4.100018014,4.21897221,4.127932466,4.262513332
ENSG00000015171,ZMYND11,7.330730832,7.323532351,7.442332448,7.443295278,7.554289441,7.573335406,7.53471348,7.54934327
ENSG00000015285,WAS,0.625469251,0.369358657,0.051047463,0.327635911,0.713368226,0.585081429,0.512303213,0.378852496
ENSG00000015475,BID,5.180652262,5.215518674,5.057217672,4.911197461,4.702674488,4.779810486,4.674468327,4.639255703
ENSG00000015479,MATR3,8.781665665,8.778046922,8.763678728,8.661055127,8.923660851,8.948301928,8.965003539,8.97343868
ENSG00000015532,XYLT2,3.385425193,3.674934425,3.85978891,3.700544086,3.522671842,3.304475263,3.445541103,3.383673817
ENSG00000015568,RGPD5,3.232412256,0.348240713,0.22998078,2.663142353,4.21897221,3.539842437,3.047095827,3.887804263
ENSG00000015592,STMN4,3.548123373,4.040135514,5.308456802,5.345301602,5.674633902,5.616402095,5.509271714,5.520874339
ENSG00000015676,NUDCD3,7.278064432,7.264975492,7.203840362,7.301169444,7.278064432,7.32068267,7.290213156,7.27724492
ENSG00000016391,CHDH,4.054149701,3.915750334,4.199086515,4.089579447,4.384447693,4.065658868,4.345881984,4.361369717
ENSG00000016864,GLT8D1,5.715540908,5.851812864,5.96292987,5.920646566,5.796409075,5.72986526,5.641265979,5.824466623
ENSG00000017260,ATP2C1,6.454829072,6.482329403,6.578998627,6.634415024,6.58676076,6.490717618,6.466048341,6.536331177
ENSG00000017373,SRCIN1,3.892844258,3.857851897,4.369080636,4.57628885,4.562258797,4.584860347,4.629146599,4.550313444
ENSG00000017483,SLC38A5,2.012727904,2.138708178,1.532473155,1.535778274,-0.260389872,0.496053232,0.051047463,0.454458556
ENSG00000017621,MAGIX,1.113805574,0.724081471,1.058684316,1.287027126,1.618481534,0.86258275,1.315890041,1.311290571
ENSG00000017797,RALBP1,6.056866156,6.097317892,6.183994291,6.175782355,5.949178043,6.082703642,6.053284845,6.032391974
ENSG00000018189,RUFY3,7.137485314,7.030424289,7.27636732,7.351308498,7.355792632,7.466542163,7.465541358,7.367125972
ENSG00000018408,WWTR1,7.392291841,7.354896828,7.184548377,7.186028422,6.950597504,6.962150121,6.967016288,6.910558618
ENSG00000018510,AGPS,5.057928255,4.934230498,5.240557827,5.339258915,5.02701584,5.051360762,4.950184338,4.982686683
ENSG00000018610,CXorf56,4.359392654,4.497909362,4.286516753,4.180607335,4.356577935,4.339468774,4.392618378,4.355767544
ENSG00000018625,ATP1A2,2.418585356,2.326529908,1.00533317,0.655405496,2.694766591,2.492866723,2.417791566,2.444095549
ENSG00000018699,TTC27,3.791078169,3.790620773,3.652065337,3.647040247,3.861644063,3.976171928,3.818804789,3.754591247
ENSG00000018869,ZNF582,2.029439508,1.724704213,1.562448957,1.202213687,1.52228853,1.665242862,1.487192969,1.214997489
ENSG00000019144,PHLDB1,6.490717618,6.372333057,6.349697333,6.284496797,6.222264298,6.280516923,6.246663819,6.200945885
ENSG00000019485,PRDM11,1.612690329,1.699776744,0.697202992,1.168235137,1.186107793,1.306976797,0.978298019,1.181175706
ENSG00000019549,SNAI2,5.849492056,5.756308065,5.810262403,6.013818534,5.940967868,6.014993656,5.9217881,5.940087175
ENSG00000019582,CD74,0.953047745,0.903770101,-0.198084743,-0.227953057,-0.713266088,-0.713266088,-0.817190711,-0.817190711
ENSG00000019995,ZRANB1,5.145451479,5.052110148,4.9777486,5.018741705,5.047134205,5.233248018,5.053121959,5.200966681
ENSG00000020129,NCDN,5.656736722,5.738872037,5.79228345,5.76853015,6.030273123,5.897551287,5.964084672,5.909720061
ENSG00000020181,GPR124,3.178101886,3.314044385,2.960515563,2.942915001,2.621131722,2.745223016,2.697758873,2.92024678
ENSG00000020256,ZFP64,3.938048111,4.01986481,4.047975956,3.884180095,3.951474205,3.919922317,3.928200187,3.930426316
ENSG00000020426,MNAT1,4.358189874,4.225033476,4.264517865,4.119792153,4.003252322,3.696977312,3.956341112,3.925922556
ENSG00000020577,SAMD4A,4.885600076,4.835653826,4.68939883,4.785746211,4.835653826,4.810466089,4.849787265,4.763387143
ENSG00000020922,MRE11A,3.594454879,3.402166673,3.399097876,3.599086948,3.534052236,3.898295452,3.649483191,3.929503142
ENSG00000021300,PLEKHB1,5.74786427,5.848292113,6.251153399,6.111674879,6.494721922,6.463652139,6.399603832,6.521258966
ENSG00000021355,SERPINB1,1.222306615,1.181175706,-0.713266088,-0.713266088,-0.136566046,0.15852579,-0.713266088,-0.817190711
ENSG00000021574,SPAST,4.899877898,5.041324587,4.666502289,4.715089626,4.735107147,4.865451048,4.96879067,4.863685359
ENSG00000021762,OSBPL5,4.917612157,4.96626367,4.933136592,4.899511996,4.790093423,4.642873738,4.713569014,4.792616631
ENSG00000021776,AQR,5.225370878,5.125124436,5.268435855,5.20309427,5.367348863,5.275319516,5.285905369,5.323114797
ENSG00000022267,FHL1,7.083442248,7.043842317,7.217056886,7.278903324,7.349471559,7.355792632,7.27724492,7.292755802
ENSG00000022277,RTFDC1,6.287667802,6.236171775,6.240898392,6.215722819,6.199200554,6.093191734,6.147240363,6.180473349
ENSG00000022567,SLC45A4,2.077588283,2.014845477,2.330915695,2.037859606,2.493728818,2.310346654,2.287165999,2.180641249
ENSG00000022840,RNF10,7.051929361,7.02891786,7.053314212,7.088633687,6.940670312,6.959233798,6.9533185,6.919648915
ENSG00000022976,ZNF839,3.387993151,3.289264484,3.388567567,3.553905986,3.361685873,3.344449051,3.425645639,3.379597563
ENSG00000023041,ZDHHC6,4.888443155,4.938458937,5.206514486,5.140698597,5.230466868,5.206855058,4.945201709,5.082153774
ENSG00000023191,RNH1,6.61682484,6.66735434,6.63117555,6.60182502,6.624284536,6.554132541,6.550002256,6.576900771
ENSG00000023228,NDUFS1,7.079814665,7.057773172,7.21291917,7.203840362,7.180368573,7.214555281,7.170977802,7.133456356
ENSG00000023287,RB1CC1,5.306695357,5.265020837,5.488410334,5.23777524,5.345995188,5.324873634,5.374508794,5.339990207
ENSG00000023318,ERP44,4.644819484,4.477556308,4.61423584,4.573471983,4.541016615,4.558307097,4.631502552,4.644026566
ENSG00000023330,ALAS1,6.183994291,6.201787071,6.33653423,6.293462307,6.392920061,6.26333779,6.262471005,6.213470658
ENSG00000023445,BIRC3,-1.095044936,-0.433197655,0.028105485,0.028105485,-0.056935182,-0.713266088,-0.384635043,-0.433197655
ENSG00000023516,AKAP11,6.398664793,6.440231376,6.667937805,6.630646651,6.751657528,6.810872164,6.853348523,6.876110323
ENSG00000023572,GLRX2,3.045767539,2.974482896,3.443192525,3.337118801,3.100977324,3.404990331,3.185917195,3.040965393
ENSG00000023608,SNAPC1,2.875900457,2.860026149,3.084854833,2.855690984,2.899721854,3.034842706,2.64283941,2.923013867
ENSG00000023697,DERA,4.841439737,4.710226118,4.780185059,4.883399509,4.715500643,4.821487771,4.600730956,4.592464115
ENSG00000023734,STRAP,7.114359835,7.126297475,6.970965823,7.028275202,6.956606218,6.926240229,6.899617453,6.860808326
ENSG00000023902,PLEKHO1,5.765599208,5.80800976,5.697317355,5.683819696,5.874635158,5.863286524,5.887128782,5.857566468
ENSG00000023909,GCLM,4.649183214,4.458692552,4.662246538,4.671025737,4.525277746,4.512885562,4.587502364,4.525277746
ENSG00000024048,UBR2,4.26331922,4.177564534,4.294100017,4.096907343,4.165183745,4.385238326,4.277706174,4.352841883
ENSG00000024422,EHD2,6.951243055,6.926861663,7.020489967,7.05623015,6.382717133,6.393430214,6.484261422,6.369068528
ENSG00000024526,DEPDC1,5.224587333,5.388788082,5.583115364,5.543305263,5.396295631,5.629993605,5.461876225,5.66955655
ENSG00000024862,CCDC28A,2.631168408,2.838736387,2.563874041,2.709372211,2.401786302,2.069693138,2.214202132,2.241330386
ENSG00000025039,RRAGD,2.80877502,2.981588802,2.416036113,2.008614494,0.875556466,1.650447729,1.852908859,1.556122416
ENSG00000025156,HSF2,5.089073288,5.097111799,4.966983412,4.943099837,4.943099837,4.989394519,4.920473683,5.055439918
ENSG00000025293,PHF20,5.704896075,5.685620216,5.64597018,5.720947624,5.597958968,5.58559549,5.567119648,5.708477499
ENSG00000025423,HSD17B6,0.837401711,-0.302526414,0.691309534,0.673397406,0.565187262,0.985223697,0.734048447,0.673397406
ENSG00000025434,NR1H3,2.660926239,2.770188597,2.367569555,2.732351746,2.389750283,2.333682371,2.565432091,2.409300765
ENSG00000025708,TYMP,1.431956408,1.481885942,1.392682564,1.204603749,1.551600533,1.634865268,1.471273679,1.44786326
ENSG00000025770,NCAPH2,6.223934837,6.17532126,5.930156819,5.976810955,6.30072297,6.339373229,6.30753162,6.213032867
ENSG00000025772,TOMM34,4.921922884,5.079052573,4.800049666,4.80783684,4.743922798,4.757405893,4.669529826,4.846913045
ENSG00000025796,SEC63,6.672375098,6.60235062,6.569619899,6.489658802,6.49570931,6.654878891,6.521739611,6.454366046
ENSG00000025800,KPNA6,6.339373229,6.231775568,6.362080817,6.299783721,6.248825246,6.323885047,6.289440048,6.218810159
ENSG00000026025,VIM,12.17058191,12.17058191,12.4393793,12.4393793,12.17058191,12.17058191,12.17058191,12.17058191
ENSG00000026036,RTEL1-TNFRSF6B,3.548638312,3.374229718,3.083522633,3.206117216,4.165620046,3.937154768,4.20922118,3.848942881
ENSG00000026103,FAS,3.48124067,3.405587068,3.715341438,3.625088024,3.774573444,3.990395003,3.927730173,3.802179845
ENSG00000026297,RNASET2,2.208820127,1.820544721,2.193135493,2.381343707,1.901931224,1.770746602,2.109408162,1.679240032
ENSG00000026508,CD44,7.650364037,7.735523588,7.722361811,7.651583861,6.240431193,6.185676311,6.243580061,6.219270273
ENSG00000026559,KCNG1,-0.817190711,-0.081780256,0.949224505,0.369358657,0.779299986,0.504038534,0.618419825,0.988456901
ENSG00000026652,AGPAT4,5.154155559,5.328953649,5.485584167,5.434839779,5.308787587,5.250010457,5.302583602,5.305318683
ENSG00000026950,BTN3A1,3.703579671,3.637331057,3.918920895,3.78724076,4.022992913,3.616290554,3.659396414,3.948724897
ENSG00000027001,MIPEP,3.869895767,3.965458179,4.119792153,4.101265755,4.025222185,4.054611931,4.08173772,3.962227703
ENSG00000027644,INSRR,-1.095044936,-0.632099024,-0.713266088,-1.330573389,0.17405221,0.028105485,0.121331298,0.303449183
ENSG00000027697,IFNGR1,4.537892047,4.511662912,4.578643026,4.577459868,4.609957269,4.65420975,4.574308257,4.508031085
ENSG00000027847,B4GALT7,4.367015974,4.430917213,4.285711319,4.237512826,4.287333952,4.187729661,4.151386162,4.337032535
ENSG00000028116,VRK2,3.788237159,4.115887571,3.538669675,3.486281687,3.644484602,3.125961376,3.516983664,3.539842437
ENSG00000028137,TNFRSF1B,3.819888547,3.87562557,4.744707282,4.803503726,4.180607335,4.330043136,4.334484916,4.303965441
ENSG00000028203,VEZT,5.804677291,5.875825033,5.487726088,5.526149357,5.417440719,5.481837937,5.400389385,5.41125792
ENSG00000028310,BRD9,5.621093798,5.691926858,5.422237343,5.400063031,5.523364279,5.480094629,5.620743113,5.604438389
ENSG00000028528,SNX1,6.803356959,6.759190008,6.876110323,6.835625697,6.947990509,6.955948357,6.910558618,6.908022095
ENSG00000028839,TBPL1,4.393864245,4.235061563,4.373612012,4.659243976,4.230062652,4.160933905,4.156281302,4.172043016
ENSG00000029153,ARNTL2,4.381634212,4.246996815,4.636953144,4.377958987,4.166464148,4.01986481,4.10045101,4.014083331
ENSG00000029363,BCLAF1,7.794661755,7.731605721,7.554289441,7.577824219,7.632201538,7.754874542,7.686012754,7.688532037
ENSG00000029364,SLC39A9,5.958974243,5.926394262,5.93167752,5.944097186,6.057338366,5.991580284,6.008570406,6.01460853
ENSG00000029534,ANK1,3.646536993,3.545912178,2.700843002,2.564697083,2.657985656,2.620417959,2.094541603,2.623419451
ENSG00000029639,TFB1M,3.125251101,3.084156745,3.334515585,3.593330679,2.966767512,3.06410989,2.936665589,2.945036973
ENSG00000029725,RABEP1,6.258017331,6.317934105,6.441744954,6.334643968,6.545987211,6.444607835,6.4196491,6.427762831
ENSG00000029993,HMGB3,7.305495251,7.326142896,7.048985299,6.997708993,7.417522126,7.494511223,7.468566363,7.481908176
ENSG00000030066,NUP160,5.645619193,5.753760224,5.577455308,5.599701336,5.840759087,5.855336885,5.768886558,5.826378199
ENSG00000030110,BAK1,4.642485265,4.696132797,4.740853963,4.797083576,4.905053131,4.911546696,4.838212024,4.820767985
ENSG00000030582,GRN,7.066570055,7.019806196,6.930279215,6.961437526,7.112131204,7.104600734,7.10388916,7.075460268
ENSG00000031003,FAM13B,5.484238431,5.460518018,4.913689994,4.954904495,5.433112652,5.433447436,5.376961119,5.378258068
ENSG00000031081,ARHGAP31,5.957791265,5.892877848,5.913160371,5.872417827,6.235706523,6.243580061,6.30797925,6.227880641
ENSG00000031691,CENPQ,4.321104641,4.404747274,4.098250253,4.160522541,4.276849768,4.250707591,4.216012741,4.244143246
ENSG00000031698,SARS,7.514778807,7.484929307,7.523520135,7.532374721,7.495696494,7.469557123,7.422471909,7.502198369
ENSG00000031823,RANBP3,5.96843184,5.842632683,5.760418323,5.601892565,5.924866913,5.809452926,5.886373348,5.784836833
ENSG00000032219,ARID4A,5.016299505,5.076969777,5.309446343,5.156050244,5.205836897,5.189266741,5.31971907,5.23777524
ENSG00000032389,TSSC1,4.770230058,5.02304327,4.52009085,4.735472245,4.863333855,4.986208849,4.819715924,4.973088636
ENSG00000032444,PNPLA6,5.842265684,5.831302343,5.999069911,5.993617896,5.862185208,5.852616487,5.825660435,5.81728117
ENSG00000032742,IFT88,3.639865185,3.60806995,3.763412641,3.56115696,3.73073274,3.943575409,3.632152084,3.849440467
ENSG00000033011,ALG1,4.880784642,4.754389983,4.530283198,4.550313444,4.745870604,4.774270671,4.725933703,4.711690492
ENSG00000033030,ZCCHC8,4.152287523,4.256570394,4.356577935,4.348353356,4.305246948,4.392618378,4.37873166,4.535835835
ENSG00000033050,ABCF2,7.062822846,6.973703294,6.912434388,6.907376236,6.967681466,6.930279215,6.902772388,6.92956503
ENSG00000033100,CHPF2,7.44913151,7.51151884,7.392291841,7.28663661,7.047435813,6.973703294,7.057005692,7.017685019
ENSG00000033170,FUT8,4.422834378,4.25575548,3.67344007,3.796402931,3.417070002,3.499717697,3.303207857,3.532970487
ENSG00000033178,UBA6,6.028672595,6.135370481,6.237437723,6.140466406,6.043194033,6.09195372,6.001876334,6.009024182
